time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP
6/21/1999,0,-0.01010219,36.5606,30.6,113,7.7,989,8.8,2.73
6/28/1999,0,-0.010455764,36.5164,30.9,158,6.5,2040,11,1.78
7/5/1999,0,-0.017116668,36.4722,30.8,84,7.8,2660,11,2.616666667
7/12/1999,4000,-0.002952185,36.428,30.9,109,9.4,1940,11,3.453333333
7/19/1999,0,0.019641523,36.58633333,31.3,112,10.2,920,11,4.29
7/26/1999,0,0.028030433,36.74466667,31.8,218,12.1,794,9.35,3.065
8/2/1999,0,0.021980118,36.903,32.8,267,12.7,594,7.7,1.84
8/9/1999,2000,0.030643185,37.06133333,31.4,206,12.4,608,9,4.29
8/16/1999,0,0.035695896,37.21966667,31.5,359,14.6,565,5.9,2.463
8/23/1999,0,0.048713971,37.378,31.8,80,12,979,9.3,1.47
8/30/1999,0,0.048683642,37.53633333,33.6,331,8.5,1240,7.415,1.38375
9/6/1999,0,0.06736617,37.69466667,31.7,113,16.9,1180,5.53,1.2975
9/13/1999,151000,0.062794006,37.853,31.2,55,13.2,632,3.645,1.21125
9/20/1999,88000,0.079605404,35.4,30.3,18,17.1,797,1.76,1.125
9/27/1999,0,0.086102361,34.24,29.8,357,13.8,1470,14,1.44
10/4/1999,9040000,0.104661782,35.19,29.9,103,11.9,1760,9.9,2.58
10/11/1999,5900000,0.111738763,36.065,28.9,110,12.3,3320,2.68,0.787
10/18/1999,0,0.090762636,34.2825,28.5,58,12.7,3230,5.19,1.4535
10/25/1999,0,0.074463458,32.5,28.1,9,10.4,1460,7.7,2.12
11/1/1999,0,0.059642178,33.03785714,27,79,10.7,1010,2.12,0.88
11/8/1999,0,0.051461844,33.57571429,26.8,56,13.1,1160,3.646666667,0.7245
11/15/1999,0,0.03761236,34.11357143,26.4,78,11.7,727,5.173333333,0.569
11/22/1999,0,0.024653878,34.65142857,27.3,85,10.9,441,6.7,2.09
11/29/1999,0,0.013648327,35.18928571,27.2,56,10.3,290,5.206666667,1.701
12/6/1999,3000,0.029894806,35.72714286,27,63,12.8,204,3.713333333,1.312
12/13/1999,31000,-0.000259564,36.265,27,115,12.6,155,2.22,0.923
12/20/1999,0,-0.017616584,35.3325,26.7,9,13.3,665,6.7,2.18
12/27/1999,5000,-0.023583878,34.4,26.5,28,12.5,665,5.060666667,1.843333333
1/3/2000,1430000,-0.019868688,35,26.4,125,14.5,312,3.421333333,1.506666667
1/10/2000,140000,-0.032289033,35,26.3,6,11.6,244,1.782,1.17
1/17/2000,300000,-0.016646275,36.278,26.3,91,16.2,213,1.469,2.942
1/24/2000,2230000,-0.034299749,36,26.3,247,18.6,180,5.9,3.07
1/31/2000,333000,-0.046439244,35,25.5,119,17.4,265,4.547333333,2.393333333
2/7/2000,600000,-0.056807105,36,25.5,66,13.4,199,3.194666667,1.716666667
2/14/2000,177000,-0.06277024,36,25.5,145,12.7,169,1.842,1.04
2/21/2000,1830000,-0.056941782,35,26.2,133,9.7,125,5.7,1.87
2/28/2000,197000,-0.055930251,36,25.4,100,12.4,88,4.164666667,1.613333333
3/6/2000,2400000,-0.063608322,36,27.5,50,8.8,88,2.629333333,1.356666667
3/13/2000,633000,-0.057654808,37,26.2,70,10.9,81,1.094,1.1
3/20/2000,177000,-0.060927976,38,25.9,100,14,70,1.224,1.23
3/27/2000,20000,-0.041322416,40,26.5,83,13.6,61,4.2,2.45
4/3/2000,177000,-0.046136891,38,27.7,109,12.7,70,2.575,1.775
4/10/2000,2000,-0.064802974,38,26.5,114,14,38,0.95,1.1
4/17/2000,163000,-0.055908431,38,29.1,0,10.1,67,1.07,0.943
4/24/2000,600000,-0.048056432,36,27.2,37,12.4,66,2.435,1.6065
5/1/2000,76700,-0.032899661,37,27,10,10.9,19,3.8,2.27
5/8/2000,2000,-0.017915298,38,26.9,90,10.4,9.1,1.332,1.1
5/15/2000,0,-0.015564209,38,28.052,120.9259259,9.611111111,14,1.597,1.42
5/22/2000,0,0.004946907,38,28.272,92.77777778,10.38518519,14,2.7485,1.89
5/29/2000,0,-0.006115296,37.59566667,29.22307692,97.89285714,10.13571429,13,3.9,2.36
6/5/2000,0,0.00635462,37.19133333,28.5,100,2.1,11,3.95,2.865
6/12/2000,4000,0.001771566,36.787,29.96086957,103.6,11.148,15,4,3.37
6/19/2000,0,0.002992791,36.854,30.6,136,9.2,17,5,3.053333333
6/26/2000,0,-0.005121797,36.921,31.1,83,8.4,72,6,2.736666667
7/3/2000,0,-0.013619476,36.988,30.9,71,10.8,121,7,2.42
7/10/2000,0,-0.003561699,36.846,30.8,0,6.5,89,1.73,1.3
7/17/2000,0,-0.001295583,36.704,30.4,251,9,113,1.36,1.3
7/24/2000,0,0.007139958,36.562,31.1,306,5.9,512,1.437,0.74
7/31/2000,0,0.021982836,36.42,32,27,6.2,372,1.514,0.7365
8/7/2000,5000,0.026468011,36.278,30.4,70,8,835,1.591,0.733
8/14/2000,0,0.035630957,16,30.2,61,10.7,687,1.98,1.04
8/21/2000,0,0.045093115,25.5,30.5,59,7.2,390,1.955,0.9425
8/28/2000,0,0.052466567,35,30.2,61,7.9,151,1.93,0.845
9/4/2000,0,0.050438512,34.3,30.8,225,9.9,252,1.76,0.8425
9/11/2000,3000,0.057604935,37.187,30.4,168,11.2,265,1.59,0.84
9/18/2000,4000,0.062864735,36.95975,30.4,64,21,1730,2.779,0.934
9/25/2000,11000,0.051529541,36.7325,29.3,83,11.9,1800,2.378,0.673
10/2/2000,0,0.051455974,36.50525,28.8,64,11.2,637,2.4865,0.8225
10/9/2000,2934000,0.051122619,36.278,30.5,37,15.3,384,2.595,0.972
10/16/2000,0,0.053114655,36.139,28.4,52,14.3,165,2.3355,0.818
10/23/2000,80000,0.048704769,36,27.8,65,13,99.9,2.076,0.664
10/30/2000,8300,0.074110769,36,27.5,58,13.1,50,1.998,1.032
11/6/2000,0,0.067100855,36,27.3,75,11.3,40,1.92,1.4
11/13/2000,3000,0.060427689,36.278,27.2,133,12,38,0.91,0.93
11/20/2000,0,0.044404315,36,27.2,15,12.9,39,1.1065,0.954
11/27/2000,0,0.017159199,36.5,27.1,24,13.8,54,1.303,0.978
12/4/2000,333,-0.004264105,37,26.9,46,11.7,79,1.753,1.059
12/11/2000,333,-0.000308946,36.96683333,26.7,57,10.6,48,2.203,1.14
12/18/2000,2660,0.00291063,36.93366667,27.1,126,15.7,49,0.843,0.419
12/25/2000,0,-0.020470768,36.9005,26.4,49,20.5,56,1.287,0.748
1/1/2001,0,-0.033131751,36.86733333,25.8,84,16.8,72,1.2785,0.562
1/8/2001,0,-0.03730146,36.83416667,25.7,25,12,89,1.27,0.376
1/15/2001,0,-0.042863723,36.801,24.4,74,11.6,91,3.5,0.947
1/22/2001,333,-0.044295734,36.76783333,25.3,113,14.1,82,2.536,0.421
1/29/2001,0,-0.045530936,36.73466667,24.9,118,12.3,76,2.452,0.667333333
2/5/2001,0,-0.057116495,36.7015,25.4,191,13.4,63,2.368,0.913666667
2/12/2001,0,-0.05571653,36.66833333,24.7,94,11.5,55,2.284,1.16
2/19/2001,0,-0.045879133,36.63516667,25.6,5,11.2,45,1.363,0.549
2/26/2001,0,-0.02385272,36.602,25.4,109,10.9,32,1.458,0.859333333
3/5/2001,0,-0.048701904,36.56883333,26.3,189,13.6,36,1.553,1.169666667
3/12/2001,0,-0.05729543,36.53566667,25.8,321,12.2,58,1.648,1.48
3/19/2001,0,-0.057098646,36.5025,25,74,13.9,30,1.281,0.8
3/26/2001,0,-0.066455381,36.46933333,25,310,15.5,34,1.840666667,0.87
4/2/2001,0,-0.066692958,36.43616667,25.4,38,19.4,762,2.400333333,0.94
4/9/2001,0,-0.048334072,36.403,24.1,105,9.4,437,2.96,1.01
4/16/2001,0,-0.03709734,36.38178947,26.2,121,8.6,113,2.15,0.965
4/23/2001,0,-0.013062934,36.36057895,25.4,94,12.3,62,1.2,0.92
4/30/2001,0,-0.042509069,36.33936842,25.9,73,12.5,31,1.24,0.746
5/7/2001,0,-0.030062342,36.31815789,27,66,11,46,1.3855,1.043
5/14/2001,0,-0.017988413,36.29694737,27.1,83,11.4,43,1.531,1.34
5/21/2001,0,-0.025200453,36.27573684,29.4,129,8,14,1.0905,1.06
5/28/2001,0,-0.01316323,36.25452632,29,46,8.3,270,0.65,0.78
6/4/2001,0,-0.019426238,36.23331579,28.2,138,11.4,101,1.73,0.86
6/11/2001,0,-0.028737052,36.21210526,28.8,142,9.8,275,1.328,2.16
6/18/2001,0,-0.007498882,36.19089474,31.2,141,9.6,237,1.614,1.495
6/25/2001,0,-0.002703274,36.16968421,32,92,11.6,923,1.9,0.83
7/2/2001,0,0.007262509,36.14847368,31.2,77,10.2,926,3.07,0.676
7/9/2001,0,0.014685206,36.12726316,30.6,45,6.5,779,1.555,2.113
7/16/2001,0,0.000100769,36.10605263,30.5,256,9.2,2110,2.808,1.99
7/23/2001,0,0.015298211,36.08484211,31.8,258,15.7,3020,2.8435,1.461
7/30/2001,0,0.015508096,36.06363158,29.8,138,13.5,4040,2.879,0.932
8/6/2001,0,0.019586167,36.04242105,29.6,194,13.4,2220,2.61,1.3
8/13/2001,667,0.024077771,36.02121053,30.9,67,7.2,3870,2.886,2.25
8/20/2001,1670000,0.037853206,36,32.8,0,9.6,2670,2.521,1.65
8/27/2001,43430000,0.059647136,35,30.9,55,9.8,1340,2.156,1.05
9/3/2001,17850000,0.056949806,36.2,31.3,88,7.2,491,2.14,1.72
9/10/2001,5252000,0.053209076,35,31.8,66,10.2,4180,2.124,2.39
9/17/2001,23000,0.048346059,30.45,30.3,7,14.2,21200,2.050666667,2.003333333
9/24/2001,5360000,0.065508347,25.9,30.5,129,10.1,19600,1.977333333,1.616666667
10/1/2001,530000,0.061491839,26.9125,29.2,7,12.9,6360,1.904,1.23
10/8/2001,1904000,0.067250972,27.925,29.6,64,8.8,3040,2.975,1.01
10/15/2001,133333,0.070343285,28.9375,28.9,78,13.6,1210,1.8,1.08
10/22/2001,237000,0.051687396,29.95,28.9,31,11.8,651,2.29,0.9485
10/29/2001,510000,0.058448007,30.9625,28.5,43,13.9,660,2.78,0.817
11/5/2001,327000,0.065176687,31.975,27.6,49,14.4,599,2.52,0.9785
11/12/2001,820000,0.047829324,32.9875,27.5,41,12.5,375,2.26,1.14
11/19/2001,890000,0.027144866,34,27.2,30,10.8,247,2,0.91
11/26/2001,300000,0.001516816,34,27.7,137,11.5,180,2.099,0.899
12/3/2001,530000,-0.000355353,34,27,112,13,145,1.88,1.37
12/10/2001,100000,-0.003598421,34.5,26.6,75,11.5,138,1.74,1.2
12/17/2001,670000,0.001250651,35,26.8,119,11.5,140,1.715666667,2.103333333
12/24/2001,280000,0.002202026,36,26.4,7,12.2,115,1.691333333,3.006666667
12/31/2001,190000,-0.02111986,35,26,42,13.5,123,1.667,3.91
1/7/2002,194000,-0.037778146,35,25.5,302,17.5,161,1.817,0.804
1/14/2002,1792000,-0.054407575,34,24.7,127,12.5,157,1.94,1.34
1/21/2002,1230000,-0.051938462,34,23.4,29,11.9,402,2.2,1.589
1/28/2002,9400000,-0.038662591,34,23.7,91,7.8,227,2.036666667,1.469333333
2/4/2002,1130000,-0.025033368,35,25.2,105,10.2,180,1.873333333,1.349666667
2/11/2002,500000,-0.018878052,35,23.4,22,13.7,195,1.71,1.23
2/18/2002,1700000,-0.023004385,36,24.3,32,10.4,193,1.5,0.83
2/25/2002,2700000,-0.011728705,36,24.4,90,18.1,1290,2.6,0.71
3/4/2002,2920000,-0.036408652,35,22.3,152,16.8,1210,2.06,2.09
3/11/2002,433000,-0.061519185,35,22.8,73,12.8,491,1.9,0.66
3/18/2002,340000,-0.075971766,35,25.9,118,9.2,247,1.655,0.835
3/25/2002,4000,-0.070621209,36,25.5,123,11.6,157,1.41,1.01
4/1/2002,117000,-0.052953029,36,26.7,122,8.4,98,1.29,1.345
4/8/2002,0,-0.04154336,36,26.8,57,14.5,136,1.17,1.68
4/15/2002,333,-0.028797926,36,27.8,131,14,323,1.7,0.9
4/22/2002,1660,-0.040281569,36,27.8,82,7.7,304,1.95,1.778
4/29/2002,2330,-0.018708068,35.9,27.8,79,10.5,94,1.605,1.499
5/6/2002,7000,-0.016163352,37,28.2,88,8.8,76,1.26,1.22
5/13/2002,1000,-0.005076747,38.8,28.6,101,10.2,44,1.39,1.2
5/20/2002,13000,-0.00746129,37,28,0,13.4,61,0.78,1.28
5/27/2002,0,0.015240766,39.18,27,73,12.6,89,0.9,0.91
6/3/2002,0,0.005898961,37,29.1,40,10.5,54,1.4,1.64
6/10/2002,18000,0.004339452,38.1,30,0,11.8,215,0.833,1.2
6/17/2002,0,-0.007904741,34,28.8,58,13.5,476,2.3,1.7
6/24/2002,2670,-0.017525295,37.6,30.7,48,13.6,2310,2.6,1.9
7/1/2002,43000,-0.020697501,35,30,111,9.1,4030,1.97,1.1
7/8/2002,0,-0.017289764,34.5,32.1,0,6.3,4790,2.88,1.13
7/15/2002,0,0.002541558,34,31.1,215,13.4,4320,1.65,0.88
7/22/2002,0,0.020372315,25.05,31.7,54,6.9,3640,1.76,0.92
7/29/2002,0,0.023202369,34,30.8,94,8.1,2230,2.92,1.158
8/5/2002,0,0.035762744,34.1,32.1,118,8.6,2440,2.915,1.164
8/12/2002,0,0.042436956,35,30.6,95,13.6,2230,2.91,1.17
8/19/2002,0,0.044409443,35.8,30.9,105,11.8,976,1.81,1.16
8/26/2002,40000,0.049752618,34,31.7,0,8.2,1000,1.956,1.126666667
9/2/2002,114300,0.068147912,32.5,32,113,10.6,2840,2.102,1.093333333
9/9/2002,137000,0.090027154,34,30.7,97,10.4,3580,2.248,1.06
9/16/2002,12000,0.091644519,32,29.5,192,18.7,3120,1.812,0.692
9/23/2002,667,0.090091808,34,29.1,81,13.7,2070,1.706,0.746
9/30/2002,0,0.111717084,35,30,57,18.9,2500,1.6,0.8
10/7/2002,666,0.080562727,34,28.2,52,15.7,2060,2.827,1.17
10/14/2002,0,0.076136954,34,29.5,51,6.6,825,2.2375,0.985
10/21/2002,0,0.079505546,34,29.4,354,10.2,638,1.648,0.8
10/28/2002,2660,0.052734833,34,29.1,94,7.4,2480,3.725,1.351
11/4/2002,302000,0.050036533,34,28.1,50,11.2,1740,1.39,0.72
11/11/2002,7000,0.035331491,34,28.2,174,11.7,616,1.89,1
11/18/2002,113000,0.022906814,34,28.1,318,17.2,3080,1.83,0.98
11/25/2002,82000,-0.000944258,36,27.8,61,11.8,3410,1.7175,0.845
12/2/2002,0,-0.011561439,34,27.5,43,12,1350,1.605,0.71
12/9/2002,1318000,0.001387747,34,27.3,61,12.5,760,2.39,0.825
12/16/2002,1333,-0.009014401,34,27.1,35,16.4,5840,1.78,0.78
12/23/2002,139333,-0.026591361,34,27.1,109,14.2,5930,1.64,0.74
12/30/2002,333,-0.049691429,34,27.2,35,16.3,4570,1.5,0.7
1/6/2003,660000,-0.042590482,32,26.8,152,18.6,4740,1.405,0.6845
1/13/2003,3300,-0.048013564,35,26.4,6,11.1,4800,1.31,0.669
1/20/2003,170000,-0.053715323,34,25.56551724,115.7,13.81666667,3620,1.613333333,0.711
1/27/2003,113000,-0.057765958,33,25.55862069,79.86666667,13.32,2100,1.916666667,0.753
2/3/2003,1830000,-0.042690525,34,25.48275862,148.9666667,12.87333333,1130,2.22,0.795
2/10/2003,980000,-0.044899561,36.364,25.27586207,120.4666667,13.27333333,688,2.06,0.894
2/17/2003,333000,-0.055701344,34,25.43703704,118.7857143,12.45714286,572,2.04,1.1
2/24/2003,367000,-0.066541179,35,25.67142857,134.8965517,12.28275862,600,1.825,1.15
3/3/2003,63300,-0.065236417,34,25.62857143,132.7241379,13.73448276,664,1.61,1.2
3/10/2003,35300,-0.050873263,34,25.72142857,144.0689655,13.18965517,664,1.44,0.987
3/17/2003,4030000,-0.045905459,34,26.01785714,119.2068966,12.37931034,544,4.211,2.11
3/24/2003,3700000,-0.04322215,35,26.13928571,126.1724138,12.6137931,1420,2.895,1.445
3/31/2003,567000,-0.047247452,35,26.38148148,112.3928571,12.70714286,1510,1.579,0.78
4/7/2003,1410000,-0.043326449,35,26.41538462,123.0714286,12.13928571,1170,1.52,0.83
4/14/2003,3504000,-0.051111551,35.77,26.84,88.48148148,12.32222222,743,1.92,0.86
4/21/2003,470000,-0.038403262,35.62,27.12,99.40740741,11.58888889,425,2.22,0.95
4/28/2003,3020000,-0.020056898,35.91,27.212,108.1851852,11.18148148,904,1.386,1.06
5/5/2003,5930000,-0.007937443,35,27.94230769,119.5714286,11.35,722,2.27,1.17
5/12/2003,250000,-0.012147598,35.59,28.052,120.9259259,9.611111111,379,2.28,1.4
5/19/2003,3800000,-0.012851738,35.7,28.272,92.77777778,10.38518519,221,1.584,0.83
5/26/2003,78000,-0.006941849,36.55,29.22307692,97.89285714,10.13571429,638,1.5815,1.015
6/2/2003,165000,-0.01027288,35.92,29.05,116,10.63928571,661,1.579,1.2
6/9/2003,11700,-0.014347329,35.4,29.96086957,103.6,11.148,1370,2.59,1.73
6/16/2003,86700,-0.012771843,34.94,30.408,107.1111111,8.818518519,3060,2.112,1.356666667
6/23/2003,31700,0.006438156,33.72,29.9,164,9.1,8020,1.634,0.983333333
6/30/2003,334000,0.026998133,33,29.4,115,13.2,10800,1.327,0.61
7/7/2003,3330,0.023749494,33,31,168,9.3,7800,1.74,1.1
7/14/2003,19700,0.03553334,29.3,29.5,97,10.5,3490,2.22,0.813
7/21/2003,240000,0.038538172,33,32.3,70,6.4,1740,1.6,0.98
7/28/2003,205000,0.024917662,34,31.7,78,8.7,1640,2.61,1.111
8/4/2003,230000,0.02856537,34,32,54,9.4,2420,1.63,0.92
8/11/2003,213000,0.018838144,34,32.1,204,14,4320,2.9,1.04
8/18/2003,467000,0.024580431,40,32.4,34,10.5,5310,1.645,1.05
8/25/2003,210000,0.028982575,34,32.6,85,6.4,5280,1.524,1.06
9/1/2003,357000,0.048187881,33,30.2,92,10.4,5920,1.403,1.07
9/8/2003,90000,0.063203119,34,30.1,249,10.7,6210,2.18,1.08
9/15/2003,0,0.075643544,35,31,55,9.7,6260,1.026,1.173333333
9/22/2003,396667,0.094050563,35,30,43,10,4280,3.023,1.266666667
9/29/2003,2560000,0.104704892,34,30.1,127,11.6,4160,5.02,1.36
10/6/2003,3670,0.107435954,34,29.1,48,12.3,4910,1.77,1.47
10/13/2003,0,0.080486753,34,29.3,98,10.3,2850,3.31,2.12
10/20/2003,139000,0.077536429,34,29,49,10.6,1010,2.39,2.48
10/27/2003,6000,0.061779589,34,28.5,102,10.3,715,1.47,2.84
11/3/2003,333,0.057163856,34,28.2,75,15,430,2.77,3.2
11/10/2003,48000,0.059816858,34,28.6,40,13.4,514,3.87,4.09
11/17/2003,48000,0.064905826,36.03,27.7,45,12.4,474,1.7,1.3
11/24/2003,86000,0.037079733,35.876,27.4,111,14.4,376,1.75,1.4
12/1/2003,0,0.020215117,34,27,6,14.8,274,1.89,1.3
12/8/2003,0,-0.003304146,34,26.3,339,13.2,238,2.03,1.2
12/15/2003,4000,-0.022097023,34,26.2,322,14.5,606,1.7795,1.2425
12/22/2003,0,-0.049067755,34,25.9,313,15,1130,1.529,1.285
12/29/2003,0,-0.027562201,34,26.7,117,12.1,771,1.8145,1.3275
1/5/2004,330,-0.023511653,34,26.6,111,9.1,474,2.1,1.37
1/12/2004,0,-0.011691418,34,24.5,32,12.9,349,2.3,1.56
1/19/2004,50000,-0.029564265,34,23.7,331,14.2,405,1.316,1.24
1/26/2004,0,-0.04046739,34,23.3,7,11.6,446,1.7,0.92
2/2/2004,3000,-0.051351161,34,23.3,105,12.7,753,2.45,0.96
2/9/2004,0,-0.038250858,34,23.2,80,12.8,799,3.2,1
2/16/2004,45000,-0.039769579,34,26.6,119,14,619,1.7,1.1
2/23/2004,3667,-0.034447645,34,26.7,73,11.5,619,2.62,1.027
3/1/2004,0,-0.041824065,33,26.7,191,13.9,1750,3.54,0.954
3/8/2004,0,-0.068783959,34,28,115,12.3,1320,2.4335,1.016
3/15/2004,667,-0.060543355,34,26.7,76,12.3,584,1.327,1.078
3/22/2004,0,-0.037995989,34,26.7,54,11.4,954,1.7,1.14
3/29/2004,0,-0.016895076,35,26.3,89,12.6,609,1.585,1.33
4/5/2004,0,-0.053356349,35,27,339,10,310,1.7575,1.52
4/12/2004,0,-0.064323729,35,28.3,0,14.7,191,1.93,1.71
4/19/2004,0,-0.072849715,34,26.4,79,14.6,281,1.676,1.53
4/26/2004,1000,-0.081502681,35,27,120,10.9,173,1.758,1.26
5/3/2004,0,-0.055521048,34,26.9,34,13.8,1160,1.84,0.99
5/10/2004,0,-0.021288063,35,27,79,10,1520,1.776,1.104
5/17/2004,0,-0.011480007,34,26.9,103,11.6,393,1.35,1.178
5/24/2004,0,-0.028233046,35,27.9,96,13.7,206,1.1205,1.252
5/31/2004,0,-0.033457581,35.5,29.3,144,9,139,0.891,1.326
6/7/2004,333,-0.020077353,36,30.8,138,8.4,137,1.4956,1.4
6/14/2004,0,-0.006012229,36.36,30.4,92,9.7,569,1.2923,0.9965
6/21/2004,0,-0.000545036,36,31,69,8.8,569,1.41965,1.17825
6/28/2004,0,0.009926904,37,30.4,114,7.7,331,1.547,1.36
7/5/2004,0,0.004858639,36.515,30.6,98,8.5,619,1.9545,1.5386
7/12/2004,0,0.005010067,36.03,30.8,113,9.8,597,2.362,1.7172
7/19/2004,0,-0.004948097,36,30.9,231,11.2,550,2.641,1.7781
7/26/2004,0,-0.00756415,35,32.9,54,7.4,1260,2.92,1.839
8/2/2004,0,0.020448463,35,31.8,248,12,931,5.0497,1.5073
8/9/2004,0,0.03295963,34,30.4,219,11.9,1870,7.1794,1.1756
8/16/2004,0,0.037836716,35,31.5,139,11.4,4230,1.421,0.87
8/23/2004,0,0.039373855,34,31.8,56,8.4,6210,1.86,0.9226
8/30/2004,0,0.039284235,36.45,33.3,0,6.9,6290,2.299,0.9752
9/6/2004,0,0.040075961,35.225,32.6,48,12.6,6030,2.23365,1.0278
9/13/2004,0,0.04656325,34,31.6,82,12.2,14600,2.1683,1.0804
9/20/2004,0,0.053430406,34,29.5,74,28,11200,2.04615,0.9836
9/27/2004,0,0.075419194,34,28.5,65,14.2,6990,1.924,0.8868
10/4/2004,0,0.07301428,34,31.5,0,8.8,11000,1.2,0.79
10/11/2004,0,0.096761225,34,28.4,92,14,8870,2.0588,1.8661
10/18/2004,0,0.079764129,34,28.3,64,13.8,5610,2.41,0.569
10/25/2004,118000,0.086304139,36.437,29.2,30,7.7,3720,1.825,1.112666667
11/1/2004,333,0.074273839,35,28.6,91,10.1,2480,2.03915,1.656333333
11/8/2004,116300,0.050924491,34,28.3,358,11.4,1520,2.2533,2.2
11/15/2004,1080000,0.042601073,35,26.4,70,15.1,1100,2.179,2.25
11/22/2004,497700,0.029429155,35,27.9,145,12.1,785,2.352666667,2.3
11/29/2004,0,0.015272995,35,27.9,22,16.2,666,2.526333333,2.35
12/6/2004,2000,0.002176102,35,28,116,9.6,653,2.7,2.4
12/13/2004,593000,-0.013286607,35,27.6,308,13.1,531,2.8324,2.1637
12/20/2004,140000,-0.024293888,35,27.2,62,13.9,486,2.036,1.8328
12/27/2004,0,-0.026028567,34,26.5,48,22,1510,2.64055,1.5019
1/3/2005,0,-0.007828406,34,26.3,90,12.6,1560,3.2451,1.171
1/10/2005,0,-0.018104442,35,26.6,84,10.4,802,2.46,1.3
1/17/2005,0,-0.003373985,34,26.2,23,16.5,1590,2.83,1.7
1/24/2005,0,-0.012787672,34,25.5,32,14,1560,3,1.3
1/31/2005,352000,-0.036910811,35,25.7,79,12.5,1060,3.6,1.5
2/7/2005,43000,-0.023873565,35,25.48275862,345,12.5,682,4.33,2
2/14/2005,84000,-0.03869289,36.2,25.27586207,3,13.2,551,3.7585,2.2556
2/21/2005,3323300,-0.067030233,36.5,25.43703704,111,10.1,430,2.96425,1.937066667
2/28/2005,2830000,-0.063540146,36.3,25.67142857,127,15,1060,2.17,1.618533333
3/7/2005,333000,-0.066440645,35.73,25.62857143,89,16.7,3980,4.0448,1.3
3/14/2005,26000,-0.075369201,34,25.72142857,209,14.3,3320,1.537,1.3
3/21/2005,16700,-0.068056828,34,26.01785714,119,16.3,3920,1.732,1.3
3/28/2005,0,-0.05664818,35,26.13928571,167,13.8,3920,1.927,1.3
4/4/2005,0,-0.049396317,34.83,26.38148148,136,16.4,2310,2.22,1.3
4/11/2005,0,-0.038650722,34,26.41538462,118,15.2,1190,2.4579,1.6944
4/18/2005,0,-0.02324348,35,26.84,44,12.5,656,2.47,1.8
4/25/2005,27000,-0.037723062,36.062,27.12,63,10.6,475,2.33,2.1
5/2/2005,13000,-0.03641778,35.848,27.212,41,14.1,462,3.33,1.445
5/9/2005,0,-0.015071476,35.2,27.94230769,71,11,2060,4.33,0.79
5/16/2005,0,-0.020971967,36,28.052,85,8.6,1180,3.7325,1.1
5/23/2005,0,-0.045057557,35.4,28.272,73,7.4,721,2.13,1.8
5/30/2005,0,-0.04272908,35.2,29.22307692,150,7.9,368,2.824,1.45
6/6/2005,333,-0.008986351,35,29.05,157,16.7,5440,2.5199,1.1
6/13/2005,0,0.011951753,34,29.96086957,69,15.1,6460,2.108266667,1.078
6/20/2005,0,0.020568266,32,30.408,59,6.9,6380,1.696633333,1.056
6/27/2005,1000,0.041548444,32,30.80384615,47,14.4,5210,1.285,1.034
7/4/2005,274000,0.033231081,31.04,30.764,110,9.6,5150,1.334,1.012
7/11/2005,76000,0.032503132,32,30.97307692,36,18.2,5870,1.383,0.99
7/18/2005,0,0.037802549,34.05,31.25185185,55,10.1,5780,2.6065,1.006
7/25/2005,0,0.018616373,35,31.37777778,81,10.2,5010,2.17875,1.092666667
8/1/2005,0,0.007987271,32,31.3,273,8.3,3390,1.751,1.179333333
8/8/2005,1366000,0.010253734,35,32.4,153,16.1,2840,2.7642,1.266
8/15/2005,222333,0.030641934,33,33.6,80,5.7,3070,3.02,1.282
8/22/2005,144666,0.061586243,34,31.5,40,8.3,2400,2.3685,1.3643
8/29/2005,98300,0.065102474,32.13,32.7,64,28.6,2490,1.717,1.4466
9/5/2005,1100000,0.06438493,34.53,31.10333333,97.9,11.90666667,2560,2.353,1.5289
9/12/2005,7470000,0.077776363,35,30.89642857,92.32142857,10.675,2570,2.989,1.6112
9/19/2005,833000,0.079244782,34.69,30.75714286,76.71428571,11.40714286,1330,2.727333333,1.61444
9/26/2005,2200000,0.088446857,36.88,30.46428571,101.5357143,11.68214286,679,2.465666667,1.61768
10/3/2005,1100000,0.077550859,36,30.01851852,79.59259259,11.61851852,1440,2.204,1.62092
10/10/2005,443000,0.07038797,35.2,29,295,11.1,1310,2.15145,1.62416
10/17/2005,40000,0.046482968,34.44,28.4,18,9.6,1150,2.0989,1.6274
10/24/2005,9000,0.037354623,36.3,28.4,54,18.3,3260,1.73745,1.363933333
10/31/2005,667,0.013661488,34,27.5,39,12.4,5310,1.376,1.100466667
11/7/2005,348000,0.016090976,35.693,27.6,58,10.1,3930,2.5743,0.837
11/14/2005,1030000,0.01987705,35.561,27.9,67,11,2200,1.93,0.98
11/21/2005,7170000,0.01533266,35.61,27.9,128,14.7,1010,1.785,1.0531
11/28/2005,1400000,-0.016373511,34,27.2,313,14.7,751,1.64,1.1262
12/5/2005,324000,-0.00025388,34.03,26.7,352,12,826,1.8871,1.1993
12/12/2005,4700000,0.006984244,33,25.3,3,11.4,669,2.1342,1.2724
12/19/2005,0,0.014000561,34.97,25.2,15,11.4,653,1.7726,1.31792
12/26/2005,59000,-0.01227968,32,25.1,4,12.9,598,1.411,1.36344
1/2/2006,0,-0.039589923,35.29,25.5,134,9.9,571,1.3345,1.40896
